id,gender,region,highest_qualification,city_score,age,studied_credits,disability,prelim_score,online_clicks,full_term_subscription
1560989,F,Scotland,HE Qualification,0-10%,35-55,60,Y,68.5,1226,0
568741,F,South Region,A Level or Equivalent,50-60%,35-55,60,N,63.5,1143,0
613133,M,North Region,Post Graduate Qualification,,0-35,60,N,93.23076923076923,4411,1
545665,F,South West Region,A Level or Equivalent,20-30%,35-55,60,Y,87.375,1551,1
571862,M,North Region,A Level or Equivalent,70-80%,0-35,60,N,88.33333333333333,4952,1
589565,F,South Region,Lower Than A Level,80-90%,35-55,60,N,96.38095238095238,12256,1
171896,F,South East Region,A Level or Equivalent,40-50%,0-35,60,N,63.888888888888886,3250,0
503497,M,South East Region,Lower Than A Level,90-100%,0-35,60,N,93.66666666666667,1566,1
607309,F,South East Region,A Level or Equivalent,90-100%,0-35,120,N,74.33333333333333,277,0
2547032,F,North Western Region,A Level or Equivalent,0-10%,0-35,60,N,32.0,181,0
624077,F,North Region,HE Qualification,,0-35,60,N,91.85714285714286,1613,1
604700,F,Scotland,HE Qualification,70-80%,35-55,60,N,84.33333333333333,3696,1
650148,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,150,N,74.0,280,0
1170618,F,South East Region,HE Qualification,70-80%,35-55,120,N,92.6,550,1
680764,F,East Anglian Region,HE Qualification,80-90%,0-35,120,N,51.0,298,0
626927,F,East Anglian Region,Lower Than A Level,80-90%,35-55,30,N,56.5,120,0
509183,F,East Midlands Region,Lower Than A Level,70-80%,35-55,120,N,94.8,3936,1
2511519,F,Ireland,A Level or Equivalent,30-40%,35-55,60,N,85.0,1156,1
654880,M,North Region,No Formal quals,,0-35,90,N,70.0,488,0
582958,F,Wales,HE Qualification,20-30%,35-55,180,N,85.0,1355,1
625477,F,South East Region,A Level or Equivalent,30-40%,0-35,60,N,86.8,681,1
2642697,M,East Midlands Region,Lower Than A Level,0-10%,0-35,30,N,91.25,2355,1
505417,F,South East Region,A Level or Equivalent,50-60%,0-35,120,Y,71.75,99,0
684802,F,South West Region,A Level or Equivalent,90-100%,0-35,30,N,87.66666666666667,739,1
351328,F,North Region,Lower Than A Level,0-10%,0-35,60,N,77.4,2118,0
578495,M,South East Region,HE Qualification,60-70%,0-35,60,N,74.0,188,0
595189,M,Scotland,A Level or Equivalent,90-100%,35-55,60,N,92.53846153846153,10214,1
617436,M,East Anglian Region,Lower Than A Level,30-40%,0-35,90,N,77.5,1514,0
527744,F,Wales,A Level or Equivalent,10-20,0-35,120,N,90.0,2079,0
333651,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,60,N,83.85714285714286,582,0
632306,M,East Midlands Region,HE Qualification,80-90%,0-35,60,N,87.08333333333333,4120,1
680970,F,South East Region,HE Qualification,80-90%,35-55,120,N,87.4,1060,1
2619107,F,Scotland,A Level or Equivalent,60-70%,0-35,60,N,90.63636363636364,437,1
164211,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,30,N,87.77777777777777,481,1
684632,F,South West Region,A Level or Equivalent,70-80%,0-35,60,N,93.0,1001,1
685338,F,Yorkshire Region,A Level or Equivalent,40-50%,35-55,30,N,92.11111111111111,759,1
487002,F,South East Region,A Level or Equivalent,20-30%,0-35,180,N,91.9,1605,0
687566,M,South West Region,HE Qualification,30-40%,35-55,120,N,81.6,1273,1
564933,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,60,N,91.0,2374,1
601289,F,North Region,HE Qualification,,35-55,60,N,40.6,951,0
375300,F,North Region,HE Qualification,0-10%,0-35,60,N,84.0,595,1
311042,F,East Anglian Region,Lower Than A Level,20-30%,0-35,180,N,65.0,59,0
649215,M,London Region,Lower Than A Level,20-30%,0-35,90,N,70.25,1022,0
560597,F,North Western Region,A Level or Equivalent,20-30%,35-55,60,N,89.0,1211,1
110820,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,60,Y,79.33333333333333,1114,0
628178,F,Scotland,HE Qualification,60-70%,35-55,60,N,87.9090909090909,2629,1
2244332,M,North Western Region,A Level or Equivalent,20-30%,35-55,60,N,85.2,13879,1
578550,M,East Anglian Region,Lower Than A Level,40-50%,35-55,90,N,84.0,1291,0
595938,M,East Midlands Region,HE Qualification,30-40%,35-55,30,N,71.16666666666667,3544,0
357942,F,East Anglian Region,Lower Than A Level,50-60%,0-35,70,N,64.5,1522,0
2164251,F,South Region,HE Qualification,80-90%,0-35,60,N,91.54545454545455,10094,1
596369,M,South West Region,Lower Than A Level,10-20,0-35,90,N,86.25,470,0
597286,F,Wales,A Level or Equivalent,0-10%,0-35,60,N,83.18181818181819,370,1
551576,F,East Anglian Region,Lower Than A Level,80-90%,35-55,60,N,89.0,1175,1
582536,F,North Western Region,Lower Than A Level,40-50%,35-55,30,N,93.88888888888889,957,1
263862,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,60,N,90.41666666666667,2317,1
598637,F,North Western Region,HE Qualification,50-60%,0-35,60,N,89.14285714285714,1084,1
598323,F,Scotland,A Level or Equivalent,80-90%,0-35,60,N,51.0,194,0
2686578,M,Scotland,A Level or Equivalent,60-70%,0-35,90,N,89.375,3065,1
582651,M,East Anglian Region,HE Qualification,60-70%,35-55,60,N,74.8,315,0
555151,F,West Midlands Region,Lower Than A Level,50-60%,0-35,60,N,37.0,129,0
560431,M,South West Region,A Level or Equivalent,70-80%,35-55,60,N,97.5,18039,1
1514245,M,East Midlands Region,Lower Than A Level,0-10%,35-55,90,N,83.0,2308,0
653942,M,East Midlands Region,Lower Than A Level,30-40%,0-35,90,Y,85.0,90,0
617470,F,East Anglian Region,A Level or Equivalent,10-20,0-35,30,N,92.22222222222223,352,1
634715,F,Wales,HE Qualification,40-50%,0-35,60,N,92.5,2035,1
627581,M,South West Region,Lower Than A Level,10-20,35-55,90,Y,37.44444444444444,993,0
552708,M,London Region,A Level or Equivalent,0-10%,0-35,90,N,92.16666666666667,4560,1
596146,M,South East Region,Lower Than A Level,70-80%,0-35,60,N,66.0,1000,0
2615849,M,South Region,Lower Than A Level,50-60%,0-35,90,N,71.2,1902,0
651359,F,East Anglian Region,HE Qualification,70-80%,35-55,120,N,67.0,1820,1
619292,M,North Region,A Level or Equivalent,,35-55,60,N,94.75,9616,1
624093,M,London Region,A Level or Equivalent,50-60%,35-55,60,N,45.0,283,0
627416,F,South West Region,A Level or Equivalent,50-60%,0-35,120,N,74.8,648,0
1730702,F,North Western Region,Lower Than A Level,70-80%,35-55,60,N,62.0,672,0
676626,M,Wales,A Level or Equivalent,50-60%,0-35,60,N,87.08333333333333,4244,1
614583,F,East Anglian Region,HE Qualification,30-40%,0-35,120,N,88.45454545454545,570,1
591021,M,Ireland,Lower Than A Level,,0-35,60,N,92.5,2241,1
678009,F,North Region,Lower Than A Level,30-40%,0-35,90,N,73.57142857142857,1053,1
138407,F,South West Region,A Level or Equivalent,30-40%,35-55,60,N,49.666666666666664,942,0
2542803,M,Wales,A Level or Equivalent,30-40%,0-35,60,N,79.54545454545455,626,0
679828,F,Wales,A Level or Equivalent,0-10%,35-55,120,N,88.0,426,1
1951127,M,North Western Region,Lower Than A Level,40-50%,35-55,150,N,86.0,3664,1
610373,F,Scotland,HE Qualification,40-50%,0-35,60,N,87.75,1297,1
2033951,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,30,N,84.75,1459,1
577396,M,West Midlands Region,Lower Than A Level,70-80%,0-35,60,N,81.5,1943,0
492020,M,London Region,HE Qualification,40-50%,35-55,30,N,78.5,105,0
619921,M,East Midlands Region,Lower Than A Level,70-80%,0-35,120,N,79.0,2124,0
631455,M,North Region,Post Graduate Qualification,,0-35,60,N,95.11111111111111,1597,1
676482,M,Scotland,HE Qualification,80-90%,0-35,60,N,88.75,3555,1
581956,F,East Anglian Region,Lower Than A Level,80-90%,35-55,30,N,86.88888888888889,1733,1
655113,M,East Midlands Region,Lower Than A Level,10-20,0-35,120,N,68.0,205,0
528918,F,East Midlands Region,Lower Than A Level,20-30%,35-55,120,N,62.0,60,0
230052,M,North Western Region,A Level or Equivalent,90-100%,0-35,180,N,43.75,833,0
611235,F,South Region,Lower Than A Level,90-100%,0-35,60,N,89.25,302,0
652902,M,London Region,HE Qualification,40-50%,0-35,120,N,98.07692307692308,4407,1
133419,M,North Western Region,HE Qualification,50-60%,35-55,120,N,89.0,491,0
260639,M,South East Region,A Level or Equivalent,60-70%,0-35,120,Y,50.0,476,0
266757,F,South Region,A Level or Equivalent,20-30%,0-35,60,N,62.333333333333336,655,0
603861,M,North Region,HE Qualification,,55<=,60,N,63.0,1105,0
539359,M,Scotland,HE Qualification,80-90%,35-55,90,N,91.16666666666667,4651,1
502477,F,South East Region,A Level or Equivalent,60-70%,0-35,90,N,83.85714285714286,2076,1
620820,M,South Region,A Level or Equivalent,90-100%,35-55,60,N,93.28571428571429,1875,1
582827,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,60,N,41.833333333333336,1321,0
316082,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,60,N,78.08333333333333,1839,1
544173,F,East Anglian Region,Lower Than A Level,40-50%,0-35,130,Y,87.0,7719,1
340751,F,South Region,Lower Than A Level,30-40%,0-35,90,N,92.0,112,0
1845093,F,London Region,A Level or Equivalent,0-10%,35-55,120,N,56.0,345,0
576909,M,South Region,A Level or Equivalent,60-70%,0-35,60,N,89.5,1224,1
647869,M,London Region,A Level or Equivalent,60-70%,0-35,120,Y,96.0,282,0
581063,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,30,N,81.33333333333333,712,1
654295,F,Ireland,A Level or Equivalent,10-20,35-55,90,N,81.4,1036,0
679127,M,London Region,Lower Than A Level,0-10%,35-55,30,N,89.71428571428571,1024,1
606930,M,South Region,Lower Than A Level,90-100%,0-35,90,N,72.0,2019,0
588528,F,South West Region,Lower Than A Level,30-40%,35-55,30,N,70.0,44,0
502554,M,South Region,HE Qualification,90-100%,35-55,60,N,94.47826086956522,2554,1
680266,F,Yorkshire Region,HE Qualification,10-20,35-55,60,N,93.41666666666667,4993,1
430554,M,South Region,A Level or Equivalent,50-60%,0-35,90,N,56.75,1056,0
633590,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,60,N,88.54545454545455,2029,1
644144,F,Wales,Lower Than A Level,10-20,35-55,30,N,88.33333333333333,1868,1
657194,M,Ireland,HE Qualification,,35-55,60,N,86.0,3255,1
610278,M,Ireland,A Level or Equivalent,40-50%,0-35,120,N,83.75,2630,1
527382,F,Wales,Lower Than A Level,0-10%,0-35,60,Y,67.0,46,0
571443,F,East Midlands Region,HE Qualification,70-80%,0-35,60,N,91.0,3472,1
591398,M,South Region,A Level or Equivalent,90-100%,35-55,60,N,93.5,1696,1
623484,M,Wales,Lower Than A Level,0-10%,0-35,60,N,88.55555555555556,2252,1
676444,M,West Midlands Region,Lower Than A Level,20-30%,0-35,60,N,89.33333333333333,7074,1
561215,M,East Anglian Region,Lower Than A Level,70-80%,35-55,60,N,86.0,1819,0
2502127,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,60,N,91.72727272727273,3305,1
635334,F,East Anglian Region,Lower Than A Level,60-70%,0-35,30,N,88.11111111111111,281,1
356705,F,South East Region,HE Qualification,20-30%,35-55,150,N,77.66666666666667,571,0
138861,M,London Region,HE Qualification,10-20,0-35,90,N,94.33333333333333,818,1
578541,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,60,N,53.166666666666664,2691,0
70495,M,Scotland,Lower Than A Level,50-60%,0-35,60,N,88.23809523809524,7252,1
630177,M,Yorkshire Region,HE Qualification,20-30%,0-35,60,N,89.57142857142857,4976,1
557345,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,60,N,96.41666666666667,9394,1
698299,M,London Region,HE Qualification,40-50%,35-55,30,N,92.77777777777777,1868,1
589968,F,East Midlands Region,Lower Than A Level,0-10%,0-35,60,N,1.0,72,0
695637,M,North Region,A Level or Equivalent,,35-55,120,N,92.0,2939,1
635230,F,Wales,A Level or Equivalent,60-70%,0-35,60,N,92.8,1633,1
119865,M,South West Region,A Level or Equivalent,30-40%,0-35,60,N,89.75,2527,1
153704,F,West Midlands Region,Lower Than A Level,0-10%,0-35,120,N,85.15384615384616,580,0
686688,F,West Midlands Region,Lower Than A Level,40-50%,35-55,60,N,81.66666666666667,1535,0
696890,F,Scotland,A Level or Equivalent,60-70%,35-55,120,N,100.0,324,0
2406709,M,Scotland,HE Qualification,30-40%,0-35,60,N,88.76923076923077,3787,1
1667087,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,60,N,86.57142857142857,2336,1
2252437,M,North Western Region,Lower Than A Level,0-10%,35-55,60,N,67.33333333333333,3392,0
2487541,F,London Region,HE Qualification,50-60%,35-55,60,N,91.9090909090909,1914,1
528075,M,London Region,A Level or Equivalent,70-80%,0-35,60,N,85.58333333333333,3515,1
648274,M,London Region,A Level or Equivalent,30-40%,35-55,30,N,93.55555555555556,991,1
631715,M,South Region,HE Qualification,50-60%,35-55,90,N,92.16666666666667,4704,1
651210,F,London Region,Lower Than A Level,30-40%,0-35,30,Y,55.0,37,0
602502,M,Scotland,A Level or Equivalent,70-80%,0-35,120,Y,74.25,524,0
445065,F,London Region,Lower Than A Level,50-60%,35-55,60,N,88.0,8925,1
694848,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,120,N,94.75,3886,1
599289,M,North Western Region,A Level or Equivalent,70-80%,0-35,60,N,95.25,9034,1
607909,F,Scotland,A Level or Equivalent,70-80%,35-55,120,N,88.45454545454545,253,1
618583,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,90,Y,86.0,1465,0
693906,M,Scotland,A Level or Equivalent,70-80%,35-55,60,N,84.33333333333333,846,0
575488,F,London Region,Lower Than A Level,10-20,0-35,30,N,48.42857142857143,248,1
394951,F,South Region,Lower Than A Level,50-60%,0-35,60,N,66.0,678,0
603325,F,South East Region,A Level or Equivalent,30-40%,0-35,60,Y,93.21428571428571,2457,1
1574398,F,Scotland,A Level or Equivalent,30-40%,35-55,90,N,90.81818181818181,10002,1
438068,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,60,N,86.81818181818181,619,1
679036,F,London Region,HE Qualification,90-100%,35-55,60,N,93.0,13701,1
399737,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,60,N,78.4,1678,1
678508,F,South Region,Lower Than A Level,30-40%,0-35,60,N,92.75,3210,1
564898,F,South East Region,A Level or Equivalent,30-40%,0-35,75,N,85.4,465,1
1841850,F,East Anglian Region,Lower Than A Level,10-20,35-55,90,N,74.5,601,0
261495,F,South West Region,A Level or Equivalent,40-50%,0-35,90,Y,57.0,2229,0
2494338,M,North Western Region,Lower Than A Level,30-40%,35-55,60,Y,62.0,279,0
628677,F,Scotland,Lower Than A Level,70-80%,35-55,90,N,85.5,1719,0
607762,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,30,N,79.0,211,1
647348,F,South East Region,A Level or Equivalent,50-60%,0-35,60,N,69.0,332,0
649718,M,North Western Region,Lower Than A Level,60-70%,0-35,60,N,92.0,1758,1
2656860,F,East Anglian Region,Lower Than A Level,30-40%,0-35,120,Y,59.5,269,0
549196,F,South Region,A Level or Equivalent,0-10%,0-35,120,N,90.9,676,1
1763786,M,South Region,A Level or Equivalent,70-80%,35-55,60,N,95.5,3826,1
2138146,M,Wales,Lower Than A Level,90-100%,35-55,90,N,80.0,1538,0
232856,M,East Anglian Region,Lower Than A Level,80-90%,35-55,60,N,89.83333333333333,5048,1
633273,F,East Anglian Region,Lower Than A Level,90-100%,0-35,60,N,44.0,1211,0
579081,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,150,N,90.16666666666667,3838,1
2273256,F,South Region,Lower Than A Level,90-100%,35-55,180,Y,86.33333333333333,887,0
266331,F,Scotland,A Level or Equivalent,90-100%,0-35,90,N,89.81818181818181,1113,1
505520,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,90,N,52.666666666666664,181,0
696071,F,South West Region,Lower Than A Level,30-40%,0-35,90,Y,63.2,1506,0
678367,M,Scotland,Lower Than A Level,60-70%,0-35,60,N,73.33333333333333,749,0
626416,F,South Region,A Level or Equivalent,40-50%,0-35,60,Y,87.0,4028,1
2415414,F,Scotland,HE Qualification,20-30%,0-35,120,N,89.54545454545455,958,1
604539,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,30,N,85.66666666666667,673,1
604574,M,Wales,A Level or Equivalent,0-10%,0-35,60,N,66.0,677,0
2122180,F,North Western Region,Lower Than A Level,80-90%,35-55,60,N,82.4,4712,1
550763,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,60,N,79.91666666666667,7193,1
620918,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,60,N,20.0,104,0
345357,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,60,N,80.4,2219,1
588707,F,Wales,A Level or Equivalent,60-70%,0-35,150,N,89.5,3749,1
2108614,F,Wales,A Level or Equivalent,50-60%,35-55,60,N,92.36363636363636,1836,1
117435,M,South West Region,Lower Than A Level,30-40%,0-35,90,Y,66.54545454545455,1355,0
31269,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,120,N,56.0,859,0
286160,F,North Region,A Level or Equivalent,60-70%,0-35,30,N,92.22222222222223,1183,1
591566,M,North Western Region,Lower Than A Level,0-10%,0-35,60,N,56.666666666666664,2301,0
533418,M,West Midlands Region,A Level or Equivalent,,35-55,60,N,89.41666666666667,4263,1
603832,M,South West Region,A Level or Equivalent,40-50%,0-35,60,N,52.125,2162,0
1397617,M,Ireland,Lower Than A Level,,35-55,180,N,90.41666666666667,5250,1
627834,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,30,Y,91.77777777777777,499,1
262391,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,240,Y,59.0,463,0
2449737,F,East Anglian Region,Lower Than A Level,60-70%,35-55,120,Y,69.0,1461,0
693053,F,London Region,A Level or Equivalent,60-70%,0-35,30,N,89.77777777777777,513,1
591852,F,Scotland,A Level or Equivalent,0-10%,0-35,120,Y,67.5,469,0
471373,F,South East Region,HE Qualification,90-100%,35-55,60,N,90.42857142857143,2042,1
695941,F,London Region,No Formal quals,0-10%,0-35,60,N,100.0,167,0
276717,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,120,N,85.63636363636364,2755,1
644242,M,London Region,A Level or Equivalent,0-10%,0-35,120,N,92.22222222222223,1759,1
543408,F,East Midlands Region,Lower Than A Level,20-30%,0-35,120,N,80.75,85,0
586906,M,Scotland,HE Qualification,30-40%,0-35,180,Y,81.16666666666667,3070,0
240755,M,London Region,A Level or Equivalent,90-100%,0-35,90,N,78.85714285714286,668,0
579255,F,Wales,Lower Than A Level,50-60%,0-35,120,N,70.42857142857143,479,0
613203,F,Ireland,HE Qualification,60-70%,0-35,60,N,90.81818181818181,666,1
556783,F,East Anglian Region,HE Qualification,70-80%,35-55,60,N,95.16666666666667,12143,1
242491,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,120,Y,93.0,3232,1
600514,F,London Region,Lower Than A Level,30-40%,0-35,30,N,82.66666666666667,576,1
677349,F,South West Region,A Level or Equivalent,10-20,0-35,150,N,87.22222222222223,2498,1
580714,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,60,N,87.875,1984,1
2577437,F,East Midlands Region,Lower Than A Level,40-50%,0-35,30,N,91.33333333333333,249,0
291745,M,Scotland,A Level or Equivalent,60-70%,35-55,60,N,92.66666666666667,12100,1
655152,F,Scotland,HE Qualification,90-100%,0-35,120,N,100.0,119,0
676034,F,South West Region,Lower Than A Level,20-30%,0-35,30,N,72.77777777777777,152,1
590110,F,East Midlands Region,A Level or Equivalent,10-20,0-35,120,N,60.0,373,0
496491,F,London Region,Lower Than A Level,20-30%,0-35,60,N,87.16666666666667,5451,1
698432,F,South East Region,Lower Than A Level,20-30%,0-35,60,N,27.666666666666668,423,0
588233,F,South Region,Lower Than A Level,40-50%,35-55,30,N,81.11111111111111,940,1
2606871,M,Scotland,HE Qualification,80-90%,0-35,60,N,63.5,843,0
408469,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,210,N,74.0,229,0
507388,M,North Western Region,HE Qualification,50-60%,35-55,30,N,62.5,249,0
593924,M,London Region,A Level or Equivalent,90-100%,0-35,60,N,88.75,13382,1
1491894,M,Ireland,HE Qualification,60-70%,35-55,30,Y,67.0,145,0
443108,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,60,N,78.0,420,0
608978,F,South West Region,HE Qualification,40-50%,35-55,60,N,97.11111111111111,7463,1
555674,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,120,N,91.0,1024,1
395107,F,East Anglian Region,Lower Than A Level,70-80%,0-35,180,N,79.5,934,0
622844,F,South East Region,A Level or Equivalent,40-50%,0-35,60,N,34.0,527,0
647518,M,Wales,A Level or Equivalent,10-20,0-35,120,N,70.5,1660,0
625035,M,Ireland,Lower Than A Level,30-40%,35-55,60,N,96.28571428571429,3547,1
